Source,source_slug,Opération,Méthode,Endpoint,Paramètre,Emplacement,Type,Obligatoire,Contrôle recommandé,Classe d’accès,Description officielle / synthèse,readonly,supported,sensitive,origin,documentation_url,default,enum,minimum,maximum,pattern
WHO Global Health Observatory,who-gho,Configuration globale HDP,CONFIG,https://ghoapi.azureedge.net/api/Indicator,protocol_profile,configuration globale,string,False,information en lecture seule,information,,True,False,False,source_registry:global,https://www.who.int/data/gho/info/gho-odata-api,OData JSON,['OData JSON'],,,
WHO Global Health Observatory,who-gho,Configuration globale HDP,CONFIG,https://ghoapi.azureedge.net/api/Indicator,retry_count,configuration globale,integer,False,champ numérique,modifiable,,False,True,False,source_registry:global,https://www.who.int/data/gho/info/gho-odata-api,2,,0,5,
WHO Global Health Observatory,who-gho,Configuration globale HDP,CONFIG,https://ghoapi.azureedge.net/api/Indicator,timeout_seconds,configuration globale,integer,False,champ numérique,modifiable,,False,True,False,source_registry:global,https://www.who.int/data/gho/info/gho-odata-api,40,,5,180,
WHO Global Health Observatory,who-gho,Configuration globale HDP,CONFIG,https://ghoapi.azureedge.net/api/Indicator,user_agent,configuration globale,string,False,champ texte / mots-clés,modifiable,Identifie clairement le client HDP auprès du fournisseur de données.,False,True,False,source_registry:global,https://www.who.int/data/gho/info/gho-odata-api,HDP/6.0.0,,,,
WHO Global Health Observatory,who-gho,OData query,GET,/api/{entity},$count,query,boolean,False,information en lecture seule,information,Request total count.,True,False,False,provider documentation / curated V6 baseline,https://www.who.int/data/gho/info/gho-odata-api,,,,,
WHO Global Health Observatory,who-gho,OData query,GET,/api/{entity},$expand,query,string,False,information en lecture seule,information,Related entities to expand.,True,False,False,provider documentation / curated V6 baseline,https://www.who.int/data/gho/info/gho-odata-api,,,,,
WHO Global Health Observatory,who-gho,OData query,GET,/api/{entity},$filter,query,string,False,champ texte / mots-clés,modifiable,OData filter expression.,False,True,False,provider documentation / curated V6 baseline,https://www.who.int/data/gho/info/gho-odata-api,,,,,
WHO Global Health Observatory,who-gho,OData query,GET,/api/{entity},$format,query,string,False,champ texte / mots-clés,modifiable,Response format.,False,True,False,provider documentation / curated V6 baseline,https://www.who.int/data/gho/info/gho-odata-api,,,,,
WHO Global Health Observatory,who-gho,OData query,GET,/api/{entity},$orderby,query,string,False,information en lecture seule,information,OData ordering expression.,True,False,False,provider documentation / curated V6 baseline,https://www.who.int/data/gho/info/gho-odata-api,,,,,
WHO Global Health Observatory,who-gho,OData query,GET,/api/{entity},$select,query,string,False,information en lecture seule,information,OData selected fields.,True,False,False,provider documentation / curated V6 baseline,https://www.who.int/data/gho/info/gho-odata-api,,,,,
WHO Global Health Observatory,who-gho,OData query,GET,/api/{entity},$skip,query,integer,False,champ numérique,modifiable,Rows skipped.,False,True,False,provider documentation / curated V6 baseline,https://www.who.int/data/gho/info/gho-odata-api,,,,,
WHO Global Health Observatory,who-gho,OData query,GET,/api/{entity},$top,query,integer,False,champ numérique,modifiable,Maximum rows.,False,True,False,provider documentation / curated V6 baseline,https://www.who.int/data/gho/info/gho-odata-api,,,,,
WHO Global Health Observatory,who-gho,Recherche / paramètres projet HDP,GET,https://ghoapi.azureedge.net/api/Indicator,auto_download,interface projet,boolean,True,case à cocher,modifiable,,False,True,False,source_registry:project,https://www.who.int/data/gho/info/gho-odata-api,False,,,,
WHO Global Health Observatory,who-gho,Recherche / paramètres projet HDP,GET,https://ghoapi.azureedge.net/api/Indicator,catalog_top,interface projet,integer,False,champ numérique,modifiable,,False,True,False,source_registry:project,https://www.who.int/data/gho/info/gho-odata-api,100,,100,5000,
WHO Global Health Observatory,who-gho,Recherche / paramètres projet HDP,GET,https://ghoapi.azureedge.net/api/Indicator,date_from,interface projet,string,False,champ texte / mots-clés,modifiable,Critère commun ISO 8601. Filtré après normalisation si l’API ne l’expose pas nativement.,False,True,False,source_registry:project,https://www.who.int/data/gho/info/gho-odata-api,,,,,^$|^\d{4}-\d{2}-\d{2}$
WHO Global Health Observatory,who-gho,Recherche / paramètres projet HDP,GET,https://ghoapi.azureedge.net/api/Indicator,date_to,interface projet,string,False,champ texte / mots-clés,modifiable,Critère commun ISO 8601 inclusif.,False,True,False,source_registry:project,https://www.who.int/data/gho/info/gho-odata-api,,,,,^$|^\d{4}-\d{2}-\d{2}$
WHO Global Health Observatory,who-gho,Recherche / paramètres projet HDP,GET,https://ghoapi.azureedge.net/api/Indicator,location,interface projet,string,False,champ texte / mots-clés,modifiable,"Pays, territoire, zone ou lieu recherché dans les métadonnées normalisées.",False,True,False,source_registry:project,https://www.who.int/data/gho/info/gho-odata-api,,,,,
WHO Global Health Observatory,who-gho,Recherche / paramètres projet HDP,GET,https://ghoapi.azureedge.net/api/Indicator,query,interface projet,string,True,champ texte / mots-clés,modifiable,Mots-clés transmis ou utilisés pour filtrer le catalogue (2 caractères minimum lors de l’exécution).,False,True,False,source_registry:project,https://www.who.int/data/gho/info/gho-odata-api,,,,,
WHO Global Health Observatory,who-gho,Recherche / paramètres projet HDP,GET,https://ghoapi.azureedge.net/api/Indicator,result_limit,interface projet,integer,True,champ numérique,modifiable,,False,True,False,source_registry:project,https://www.who.int/data/gho/info/gho-odata-api,25,,1,100,
WHO Global Health Observatory,who-gho,Recherche / paramètres projet HDP,GET,https://ghoapi.azureedge.net/api/Indicator,skip,interface projet,integer,False,champ numérique,modifiable,,False,True,False,source_registry:project,https://www.who.int/data/gho/info/gho-odata-api,0,,0,10000,
World Bank Health Indicators,world-bank-health,Configuration globale HDP,CONFIG,https://api.worldbank.org/v2/source/2/indicator,accept_language,configuration globale,string,False,liste de sélection,modifiable,,False,True,False,source_registry:global,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,en,"['en', 'fr', 'es', 'ar', 'zh']",,,
World Bank Health Indicators,world-bank-health,Configuration globale HDP,CONFIG,https://api.worldbank.org/v2/source/2/indicator,api_version,configuration globale,string,False,information en lecture seule,information,,True,False,False,source_registry:global,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,v2,['v2'],,,
World Bank Health Indicators,world-bank-health,Configuration globale HDP,CONFIG,https://api.worldbank.org/v2/source/2/indicator,backoff_seconds,configuration globale,integer,False,champ numérique,modifiable,,False,True,False,source_registry:global,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,2,,1,60,
World Bank Health Indicators,world-bank-health,Configuration globale HDP,CONFIG,https://api.worldbank.org/v2/source/2/indicator,connect_timeout_seconds,configuration globale,integer,False,champ numérique,modifiable,Délai maximal consacré à l’établissement de la connexion HTTPS.,False,True,False,source_registry:global,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,20,,3,60,
World Bank Health Indicators,world-bank-health,Configuration globale HDP,CONFIG,https://api.worldbank.org/v2/source/2/indicator,enabled,configuration globale,boolean,False,case à cocher,modifiable,,False,True,False,source_registry:global,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,True,,,,
World Bank Health Indicators,world-bank-health,Configuration globale HDP,CONFIG,https://api.worldbank.org/v2/source/2/indicator,indicator_source_id,configuration globale,string,False,information en lecture seule,information,Source WDI utilisée pour les indicateurs sanitaires et de développement.,True,False,False,source_registry:global,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,2,['2'],,,
World Bank Health Indicators,world-bank-health,Configuration globale HDP,CONFIG,https://api.worldbank.org/v2/source/2/indicator,max_response_bytes,configuration globale,integer,False,champ numérique,modifiable,"La réponse JSON est refusée au-delà de cette limite, avant décodage.",False,True,False,source_registry:global,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,25000000,,100000,200000000,
World Bank Health Indicators,world-bank-health,Configuration globale HDP,CONFIG,https://api.worldbank.org/v2/source/2/indicator,retry_count,configuration globale,integer,False,champ numérique,modifiable,,False,True,False,source_registry:global,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,2,,0,5,
World Bank Health Indicators,world-bank-health,Configuration globale HDP,CONFIG,https://api.worldbank.org/v2/source/2/indicator,timeout_seconds,configuration globale,integer,False,champ numérique,modifiable,,False,True,False,source_registry:global,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,40,,5,180,
World Bank Health Indicators,world-bank-health,Configuration globale HDP,CONFIG,https://api.worldbank.org/v2/source/2/indicator,user_agent,configuration globale,string,False,champ texte / mots-clés,modifiable,Identifie clairement le client HDP auprès du fournisseur de données.,False,True,False,source_registry:global,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,HDP/6.0.0,,,,
World Bank Health Indicators,world-bank-health,Indicator data,GET,/v2/country/{country}/indicator/{indicator},country,path,string,False,champ texte / mots-clés,modifiable,Country or economy code(s).,False,True,False,provider documentation / curated V6 baseline,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,,,,,
World Bank Health Indicators,world-bank-health,Indicator data,GET,/v2/country/{country}/indicator/{indicator},indicator,path,string,False,champ texte / mots-clés,modifiable,Indicator code(s).,False,True,False,provider documentation / curated V6 baseline,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,,,,,
World Bank Health Indicators,world-bank-health,Indicators API v2,GET,/v2/{language}/{resource},language,path,string,False,champ texte / mots-clés,modifiable,Language code.,False,True,False,provider documentation / curated V6 baseline,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,,,,,
World Bank Health Indicators,world-bank-health,Indicators API v2,GET,/v2/{resource},date,query,string,False,champ texte / mots-clés,modifiable,"Year, month, quarter or range.",False,True,False,provider documentation / curated V6 baseline,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,,,,,
World Bank Health Indicators,world-bank-health,Indicators API v2,GET,/v2/{resource},downloadformat,query,string,False,information en lecture seule,information,Bulk download format where available.,True,False,False,provider documentation / curated V6 baseline,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,,,,,
World Bank Health Indicators,world-bank-health,Indicators API v2,GET,/v2/{resource},footnote,query,string,False,information en lecture seule,information,Include footnotes.,True,False,False,provider documentation / curated V6 baseline,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,,,,,
World Bank Health Indicators,world-bank-health,Indicators API v2,GET,/v2/{resource},format,query,string,False,champ texte / mots-clés,modifiable,Response format such as json or xml.,False,True,False,provider documentation / curated V6 baseline,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,,,,,
World Bank Health Indicators,world-bank-health,Indicators API v2,GET,/v2/{resource},frequency,query,string,False,information en lecture seule,information,"Y, Q or M frequency.",True,False,False,provider documentation / curated V6 baseline,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,,,,,
World Bank Health Indicators,world-bank-health,Indicators API v2,GET,/v2/{resource},gapfill,query,string,False,information en lecture seule,information,Backfill missing periods when using MRV.,True,False,False,provider documentation / curated V6 baseline,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,,,,,
World Bank Health Indicators,world-bank-health,Indicators API v2,GET,/v2/{resource},mrnev,query,integer,False,information en lecture seule,information,Most recent non-empty values count.,True,False,False,provider documentation / curated V6 baseline,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,,,,,
World Bank Health Indicators,world-bank-health,Indicators API v2,GET,/v2/{resource},mrv,query,integer,False,information en lecture seule,information,Most recent values count.,True,False,False,provider documentation / curated V6 baseline,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,,,,,
World Bank Health Indicators,world-bank-health,Indicators API v2,GET,/v2/{resource},page,query,integer,False,champ numérique,modifiable,Page number.,False,True,False,provider documentation / curated V6 baseline,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,,,,,
World Bank Health Indicators,world-bank-health,Indicators API v2,GET,/v2/{resource},per_page,query,integer,False,champ numérique,modifiable,Results per page.,False,True,False,provider documentation / curated V6 baseline,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,,,,,
World Bank Health Indicators,world-bank-health,Indicators API v2,GET,/v2/{resource},source,query,string,False,champ texte / mots-clés,modifiable,Source identifier.,False,True,False,provider documentation / curated V6 baseline,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,,,,,
World Bank Health Indicators,world-bank-health,Recherche / paramètres projet HDP,GET,https://api.worldbank.org/v2/source/2/indicator,auto_download,interface projet,boolean,True,case à cocher,modifiable,,False,True,False,source_registry:project,https://datahelpdesk.worldbank.org/knowledgebase/articles/898581-api-basic-call-structures,False,,,,
